Customer.ID,Customer.Name,Region,total_sales,rank_in_region
AJ-7951,Anthony Johnson,Africa,1276,211.0
AJ-7952,Anthony Johnson,EMEA,2119,103.0
AJ-9451,Ashley Jarboe,Africa,3817,31.0
AJ-9452,Ashley Jarboe,EMEA,1045,253.0
AJ-9601,Astrea Jones,Africa,4071,26.0
AJ-9602,Astrea Jones,EMEA,556,404.0
AM-103601,Alice McCarthy,Central Asia,1859,131.0
AM-103601,Alice McCarthy,North Asia,199,451.0
AM-103601,Alice McCarthy,Oceania,742,403.0
AM-103601,Alice McCarthy,Southeast Asia,417,425.0
AM-103602,Alice McCarthy,Central,3673,166.0
AM-103602,Alice McCarthy,North,5249,13.0
AM-103602,Alice McCarthy,South,18,1092.0
AM-103603,Alice McCarthy,Central,1295,697.0
AM-103603,Alice McCarthy,South,2464,151.0
AM-103604,Alice McCarthy,Central,72,1390.0
AM-103604,Alice McCarthy,East,130,456.0
AM-103604,Alice McCarthy,West,611,332.0
AM-107051,Anne McFarland,North Asia,158,470.0
AM-107051,Anne McFarland,Oceania,4445,46.0
AM-107051,Anne McFarland,Southeast Asia,7116,3.0
AM-107052,Anne McFarland,Central,5493,64.0
AM-107052,Anne McFarland,North,53,908.0
AM-107052,Anne McFarland,South,548,702.0
AM-107053,Anne McFarland,Caribbean,254,260.0
AM-107053,Anne McFarland,Central,46,1415.0
AM-107053,Anne McFarland,North,442,643.0
AM-107054,Anne McFarland,Central,384,1145.0
AM-107054,Anne McFarland,East,2117,77.0
AM-107054,Anne McFarland,South,2230,173.0
AM-107054,Anne McFarland,West,934,254.0
AM-3601,Alice McCarthy,Africa,435,423.0
AM-3602,Alice McCarthy,EMEA,1601,154.0
AM-7051,Anne McFarland,Africa,867,287.0
AM-7052,Anne McFarland,Canada,24,136.0
AM-7053,Anne McFarland,EMEA,411,456.0
AO-108101,Anthony O'Donnell,Central Asia,1656,151.0
AO-108101,Anthony O'Donnell,North Asia,200,450.0
AO-108101,Anthony O'Donnell,Oceania,3284,94.0
AO-108101,Anthony O'Donnell,Southeast Asia,1945,159.0
AO-108102,Anthony O'Donnell,Central,1421,646.0
AO-108102,Anthony O'Donnell,North,1999,174.0
AO-108102,Anthony O'Donnell,South,2237,172.0
AO-108103,Anthony O'Donnell,North,354,690.0
AO-108103,Anthony O'Donnell,South,1282,378.0
AO-108104,Anthony O'Donnell,West,161,487.0
AO-8101,Anthony O'Donnell,Africa,24,624.0
AO-8102,Anthony O'Donnell,Canada,386,53.0
AO-8103,Anthony O'Donnell,EMEA,76,600.0
AP-107201,Anne Pryor,Central Asia,3986,46.0
AP-107201,Anne Pryor,North Asia,2411,115.0
AP-107201,Anne Pryor,Oceania,1818,208.0
AP-107201,Anne Pryor,Southeast Asia,825,321.0
AP-107202,Anne Pryor,Central,47,1414.0
AP-107202,Anne Pryor,North,1716,225.0
AP-107203,Anne Pryor,Caribbean,215,277.0
AP-107203,Anne Pryor,Central,583,1031.0
AP-107203,Anne Pryor,South,2121,186.0
AP-107204,Anne Pryor,Central,27,1433.0
AP-107204,Anne Pryor,East,514,320.0
AP-107204,Anne Pryor,South,80,1031.0
AP-107204,Anne Pryor,West,1018,242.0
AP-109151,Arthur Prichep,Central Asia,1195,202.0
AP-109151,Arthur Prichep,North Asia,5190,22.0
AP-109151,Arthur Prichep,Oceania,789,391.0
AP-109151,Arthur Prichep,Southeast Asia,1875,167.0
AP-109152,Arthur Prichep,Central,1156,748.0
AP-109152,Arthur Prichep,North,118,859.0
AP-109152,Arthur Prichep,South,161,963.0
AP-109153,Arthur Prichep,Caribbean,256,258.0
AP-109153,Arthur Prichep,Central,1012,814.0
AP-109153,Arthur Prichep,North,747,500.0
AP-109153,Arthur Prichep,South,55,1055.0
AP-109154,Arthur Prichep,South,953,503.0
AP-109154,Arthur Prichep,West,2371,78.0
AP-7201,Anne Pryor,Africa,423,429.0
AP-7202,Anne Pryor,EMEA,576,394.0
AP-9151,Arthur Prichep,Africa,2151,88.0
AP-9152,Arthur Prichep,EMEA,517,418.0
AR-103451,Alex Russell,Central Asia,679,282.0
AR-103451,Alex Russell,North Asia,588,347.0
AR-103451,Alex Russell,Oceania,662,427.0
AR-103451,Alex Russell,Southeast Asia,2533,101.0
AR-103452,Alex Russell,Central,2418,367.0
AR-103452,Alex Russell,North,739,504.0
AR-103452,Alex Russell,South,3886,48.0
AR-103453,Alex Russell,North,837,463.0
AR-103453,Alex Russell,South,770,590.0
AR-103454,Alex Russell,Central,265,1237.0
AR-103454,Alex Russell,East,791,249.0
AR-104051,Allen Rosenblatt,Central Asia,768,261.0
AR-104051,Allen Rosenblatt,North Asia,886,281.0
AR-104051,Allen Rosenblatt,Oceania,179,563.0
AR-104051,Allen Rosenblatt,Southeast Asia,177,506.0
AR-104052,Allen Rosenblatt,Central,1958,475.0
AR-104052,Allen Rosenblatt,North,697,525.0
AR-104052,Allen Rosenblatt,South,877,533.0
AR-104053,Allen Rosenblatt,Central,28,1432.0
AR-104053,Allen Rosenblatt,North,1025,404.0
AR-104053,Allen Rosenblatt,South,129,991.0
AR-104054,Allen Rosenblatt,Central,41,1420.0
AR-104054,Allen Rosenblatt,East,1689,112.0
AR-104054,Allen Rosenblatt,South,240,900.0
AR-104054,Allen Rosenblatt,West,265,440.0
AR-105101,Andrew Roberts,Central Asia,298,380.0
AR-105101,Andrew Roberts,North Asia,3809,51.0
AR-105101,Andrew Roberts,Oceania,2113,177.0
AR-105101,Andrew Roberts,Southeast Asia,49,560.0
AR-105102,Andrew Roberts,Central,2030,452.0
AR-105102,Andrew Roberts,North,1112,379.0
AR-105102,Andrew Roberts,South,3391,73.0
AR-105103,Andrew Roberts,Central,813,908.0
AR-105103,Andrew Roberts,North,339,698.0
AR-105103,Andrew Roberts,South,58,1053.0
AR-105104,Andrew Roberts,Central,11,1449.0
AR-105104,Andrew Roberts,East,195,420.0
AR-105104,Andrew Roberts,West,58,543.0
AR-105401,Andy Reiter,Central Asia,612,299.0
AR-105401,Andy Reiter,North Asia,141,479.0
AR-105401,Andy Reiter,Southeast Asia,401,431.0
AR-105402,Andy Reiter,Central,64,1397.0
AR-105403,Andy Reiter,Caribbean,58,365.0
AR-105403,Andy Reiter,North,99,871.0
AR-105404,Andy Reiter,Central,5803,51.0
AR-105404,Andy Reiter,East,86,477.0
AR-105404,Andy Reiter,West,720,308.0
AR-105701,Anemone Ratner,Central Asia,2152,110.0
AR-105701,Anemone Ratner,Oceania,2185,170.0
AR-105701,Anemone Ratner,Southeast Asia,543,394.0
AR-105702,Anemone Ratner,Central,98,1365.0
AR-105702,Anemone Ratner,North,266,744.0
AR-105702,Anemone Ratner,South,1534,309.0
AR-105703,Anemone Ratner,Caribbean,24,394.0
AR-105703,Anemone Ratner,Central,1238,717.0
AR-105703,Anemone Ratner,North,743,501.0
AR-105703,Anemone Ratner,South,576,686.0
AR-105704,Anemone Ratner,South,88,1023.0
AR-108251,Anthony Rawles,Central Asia,255,392.0
AR-108251,Anthony Rawles,Oceania,291,529.0
AR-108251,Anthony Rawles,Southeast Asia,87,542.0
AR-108252,Anthony Rawles,Central,5820,50.0
AR-108252,Anthony Rawles,North,17,939.0
AR-108252,Anthony Rawles,South,1883,232.0
AR-108253,Anthony Rawles,Caribbean,559,184.0
AR-108253,Anthony Rawles,Central,397,1139.0
AR-108253,Anthony Rawles,North,732,507.0
AR-108253,Anthony Rawles,South,747,601.0
AR-108254,Anthony Rawles,Central,348,1169.0
AR-108254,Anthony Rawles,East,765,255.0
AR-108254,Anthony Rawles,West,3410,36.0
AR-3451,Alex Russell,Africa,1243,215.0
AR-3452,Alex Russell,EMEA,1058,249.0
AR-4051,Allen Rosenblatt,Africa,144,564.0
AR-4052,Allen Rosenblatt,EMEA,426,448.0
AR-5101,Andrew Roberts,Africa,371,453.0
AR-5102,Andrew Roberts,EMEA,2267,92.0
AR-5401,Andy Reiter,Africa,325,477.0
AR-5402,Andy Reiter,EMEA,236,528.0
AR-5701,Anemone Ratner,Africa,970,254.0
AR-5702,Anemone Ratner,EMEA,1075,244.0
AR-8251,Anthony Rawles,Africa,1704,140.0
AR-8252,Anthony Rawles,EMEA,324,491.0
AS-100451,Aaron Smayling,Oceania,884,371.0
AS-100451,Aaron Smayling,Southeast Asia,1172,264.0
AS-100452,Aaron Smayling,Central,4428,108.0
AS-100452,Aaron Smayling,North,1638,242.0
AS-100452,Aaron Smayling,South,642,652.0
AS-100453,Aaron Smayling,Central,14,1446.0
AS-100453,Aaron Smayling,North,628,552.0
AS-100453,Aaron Smayling,South,137,984.0
AS-100454,Aaron Smayling,Central,1476,627.0
AS-100454,Aaron Smayling,East,66,490.0
AS-100454,Aaron Smayling,South,772,588.0
AS-100454,Aaron Smayling,West,737,305.0
AS-100901,Adam Shillingsburg,Central Asia,404,350.0
AS-100901,Adam Shillingsburg,North Asia,544,355.0
AS-100901,Adam Shillingsburg,Oceania,554,453.0
AS-100902,Adam Shillingsburg,Central,1597,593.0
AS-100902,Adam Shillingsburg,North,2475,117.0
AS-100902,Adam Shillingsburg,South,68,1043.0
AS-100903,Adam Shillingsburg,Caribbean,36,383.0
AS-100903,Adam Shillingsburg,Central,3386,200.0
AS-100903,Adam Shillingsburg,North,1217,344.0
AS-100903,Adam Shillingsburg,South,1473,322.0
AS-100904,Adam Shillingsburg,Central,1251,710.0
AS-100904,Adam Shillingsburg,East,1955,88.0
AS-100904,Adam Shillingsburg,South,35,1075.0
AS-100904,Adam Shillingsburg,West,14,571.0
AS-101351,Adrian Shami,Central Asia,2895,77.0
AS-101351,Adrian Shami,North Asia,927,277.0
AS-101351,Adrian Shami,Oceania,200,557.0
AS-101351,Adrian Shami,Southeast Asia,408,428.0
AS-101352,Adrian Shami,Central,2474,355.0
AS-101353,Adrian Shami,Caribbean,182,289.0
AS-101353,Adrian Shami,North,164,822.0
AS-101354,Adrian Shami,East,54,501.0
AS-101354,Adrian Shami,West,4,581.0
AS-102251,Alan Schoenberger,Central Asia,5109,25.0
AS-102251,Alan Schoenberger,North Asia,3835,50.0
AS-102251,Alan Schoenberger,Oceania,533,460.0
AS-102251,Alan Schoenberger,Southeast Asia,296,462.0
AS-102252,Alan Schoenberger,Central,3176,224.0
AS-102252,Alan Schoenberger,North,2208,142.0
AS-102252,Alan Schoenberger,South,916,517.0
AS-102253,Alan Schoenberger,Central,248,1251.0
AS-102253,Alan Schoenberger,North,190,799.0
AS-102253,Alan Schoenberger,South,593,674.0
AS-102254,Alan Schoenberger,East,27,519.0
AS-102254,Alan Schoenberger,South,2217,175.0
AS-102254,Alan Schoenberger,West,2018,107.0
AS-102401,Alan Shonely,Central Asia,584,306.0
AS-102401,Alan Shonely,Oceania,1517,261.0
AS-102401,Alan Shonely,Southeast Asia,273,474.0
AS-102402,Alan Shonely,Central,2539,338.0
AS-102402,Alan Shonely,South,1149,424.0
AS-102403,Alan Shonely,Caribbean,1417,60.0
AS-102403,Alan Shonely,North,629,551.0
AS-102403,Alan Shonely,South,312,844.0
AS-102404,Alan Shonely,East,140,450.0
AS-102404,Alan Shonely,South,377,800.0
AS-102404,Alan Shonely,West,69,538.0
AS-102851,Alejandro Savely,Central Asia,3548,56.0
AS-102851,Alejandro Savely,North Asia,2742,91.0
AS-102851,Alejandro Savely,Oceania,98,593.0
AS-102852,Alejandro Savely,Central,1948,477.0
AS-102852,Alejandro Savely,South,3049,100.0
AS-102853,Alejandro Savely,Central,816,906.0
AS-102853,Alejandro Savely,North,181,808.0
AS-102853,Alejandro Savely,South,587,679.0
AS-102854,Alejandro Savely,Central,2880,268.0
AS-102854,Alejandro Savely,East,24,521.0
AS-102854,Alejandro Savely,West,311,419.0
AS-106301,Ann Steele,Central Asia,169,421.0
AS-106301,Ann Steele,North Asia,104,493.0
AS-106301,Ann Steele,Oceania,6973,8.0
AS-106301,Ann Steele,Southeast Asia,201,498.0
AS-106302,Ann Steele,Central,1427,642.0
AS-106302,Ann Steele,North,28,931.0
AS-106303,Ann Steele,South,80,1031.0
AS-106304,Ann Steele,Central,373,1154.0
AS-106304,Ann Steele,East,6,537.0
AS-106304,Ann Steele,South,51,1059.0
AS-106304,Ann Steele,West,405,387.0
AS-1351,Adrian Shami,Canada,187,78.0
AS-1352,Adrian Shami,EMEA,3792,32.0
AS-2251,Alan Schoenberger,Africa,254,504.0
AS-2252,Alan Schoenberger,Canada,28,132.0
AS-2253,Alan Schoenberger,EMEA,189,553.0
AS-2401,Alan Shonely,Canada,5,149.0
AS-2402,Alan Shonely,EMEA,1681,144.0
AS-2851,Alejandro Savely,Africa,2059,98.0
AS-2852,Alejandro Savely,EMEA,2881,61.0
AS-451,Aaron Smayling,Africa,1234,217.0
AS-452,Aaron Smayling,EMEA,379,468.0
AS-6301,Ann Steele,Africa,1908,114.0
AS-6302,Ann Steele,EMEA,93,594.0
AS-901,Adam Shillingsburg,Africa,436,422.0
AT-104351,Alyssa Tate,Central Asia,177,418.0
AT-104351,Alyssa Tate,North Asia,55,518.0
AT-104351,Alyssa Tate,Southeast Asia,2547,99.0
AT-104352,Alyssa Tate,Central,1715,559.0
AT-104352,Alyssa Tate,South,4627,30.0
AT-104353,Alyssa Tate,Caribbean,76,350.0
AT-104353,Alyssa Tate,Central,8,1452.0
AT-104353,Alyssa Tate,North,3051,71.0
AT-104353,Alyssa Tate,South,229,908.0
AT-104354,Alyssa Tate,East,17,527.0
AT-104354,Alyssa Tate,South,3,1107.0
AT-104354,Alyssa Tate,West,1152,213.0
AT-107351,Annie Thurman,North Asia,334,408.0
AT-107351,Annie Thurman,Oceania,1717,226.0
AT-107351,Annie Thurman,Southeast Asia,535,396.0
AT-107352,Annie Thurman,Central,4321,119.0
AT-107352,Annie Thurman,North,38,921.0
AT-107353,Annie Thurman,Caribbean,913,111.0
AT-107353,Annie Thurman,North,16,940.0
AT-107353,Annie Thurman,South,1277,380.0
AT-107354,Annie Thurman,Central,400,1138.0
AT-107354,Annie Thurman,East,3126,44.0
AT-107354,Annie Thurman,South,147,975.0
AT-107354,Annie Thurman,West,158,490.0
AT-4351,Alyssa Tate,Africa,540,390.0
AT-4352,Alyssa Tate,EMEA,748,341.0
AT-7351,Annie Thurman,Africa,10,631.0
AT-7352,Annie Thurman,EMEA,393,464.0
AW-108401,Anthony Witt,Central Asia,843,249.0
AW-108401,Anthony Witt,North Asia,3077,77.0
AW-108401,Anthony Witt,Oceania,309,521.0
AW-108402,Anthony Witt,Central,4155,131.0
AW-108402,Anthony Witt,South,684,636.0
AW-108403,Anthony Witt,Caribbean,1742,42.0
AW-108403,Anthony Witt,Central,382,1147.0
AW-108403,Anthony Witt,North,1339,309.0
AW-108403,Anthony Witt,South,17,1093.0
AW-108404,Anthony Witt,Central,30,1431.0
AW-108404,Anthony Witt,East,321,380.0
AW-108404,Anthony Witt,West,298,429.0
AW-109301,Arthur Wiediger,Central Asia,31,493.0
AW-109301,Arthur Wiediger,North Asia,1382,212.0
AW-109301,Arthur Wiediger,Oceania,134,576.0
AW-109301,Arthur Wiediger,Southeast Asia,54,556.0
AW-109302,Arthur Wiediger,Central,458,1105.0
AW-109302,Arthur Wiediger,North,3351,52.0
AW-109302,Arthur Wiediger,South,257,886.0
AW-109303,Arthur Wiediger,Caribbean,115,325.0
AW-109303,Arthur Wiediger,Central,1536,608.0
AW-109303,Arthur Wiediger,South,62,1049.0
AW-109304,Arthur Wiediger,Central,1748,548.0
AW-109304,Arthur Wiediger,East,5,538.0
AW-109304,Arthur Wiediger,West,1100,221.0
AW-8401,Anthony Witt,EMEA,1946,119.0
AW-9301,Arthur Wiediger,Africa,413,435.0
AW-9302,Arthur Wiediger,EMEA,370,472.0
AY-105551,Andy Yotov,Central Asia,506,325.0
AY-105551,Andy Yotov,North Asia,228,438.0
AY-105551,Andy Yotov,Oceania,68,606.0
AY-105552,Andy Yotov,Central,1131,759.0
AY-105552,Andy Yotov,North,1892,183.0
AY-105553,Andy Yotov,Central,357,1163.0
AY-105553,Andy Yotov,North,768,491.0
AY-105554,Andy Yotov,East,8,535.0
AY-105554,Andy Yotov,West,488,362.0
AY-5551,Andy Yotov,Africa,660,346.0
AY-5552,Andy Yotov,EMEA,2436,85.0
AZ-107501,Annie Zypern,North Asia,229,437.0
AZ-107501,Annie Zypern,Oceania,513,469.0
AZ-107502,Annie Zypern,Central,1150,751.0
AZ-107502,Annie Zypern,North,137,846.0
AZ-107503,Annie Zypern,Central,2485,351.0
AZ-107503,Annie Zypern,North,793,480.0
AZ-107503,Annie Zypern,South,2711,124.0
AZ-107504,Annie Zypern,Central,147,1325.0
AZ-107504,Annie Zypern,East,404,357.0
AZ-107504,Annie Zypern,West,1073,228.0
AZ-7501,Annie Zypern,Africa,1461,174.0
AZ-7502,Annie Zypern,Canada,96,105.0
AZ-7503,Annie Zypern,EMEA,672,360.0
BB-109901,Barry Blumstein,Central Asia,704,277.0
BB-109901,Barry Blumstein,Oceania,927,358.0
BB-109901,Barry Blumstein,Southeast Asia,3088,71.0
BB-109902,Barry Blumstein,Central,1701,562.0
BB-109902,Barry Blumstein,South,107,1008.0
BB-109903,Barry Blumstein,Caribbean,1022,99.0
BB-109903,Barry Blumstein,Central,364,1159.0
BB-109903,Barry Blumstein,North,139,844.0
BB-109903,Barry Blumstein,South,265,879.0
BB-109904,Barry Blumstein,Central,374,1153.0
BB-109904,Barry Blumstein,East,17,527.0
BB-109904,Barry Blumstein,West,353,404.0
BB-115451,Brenda Bowman,Oceania,1286,292.0
BB-115452,Brenda Bowman,Central,6090,42.0
BB-115452,Brenda Bowman,South,510,723.0
BB-115453,Brenda Bowman,North,1038,402.0
BB-115453,Brenda Bowman,South,108,1007.0
BB-115454,Brenda Bowman,Central,1973,471.0
BB-115454,Brenda Bowman,East,2257,69.0
BB-115454,Brenda Bowman,South,1158,420.0
BB-115454,Brenda Bowman,West,1379,178.0
BB-15451,Brenda Bowman,Africa,131,570.0
BB-15452,Brenda Bowman,EMEA,77,599.0
BB-9901,Barry Blumstein,Africa,507,402.0
BB-9902,Barry Blumstein,EMEA,315,499.0
BC-111251,Becky Castell,Oceania,2829,125.0
BC-111252,Becky Castell,Central,2764,292.0
BC-111252,Becky Castell,North,1615,247.0
BC-111252,Becky Castell,South,2562,134.0
BC-111253,Becky Castell,Central,743,950.0
BC-111253,Becky Castell,North,338,699.0
BC-111253,Becky Castell,South,1005,480.0
BC-111254,Becky Castell,Central,340,1175.0
BC-111254,Becky Castell,East,670,278.0
BC-111254,Becky Castell,West,1924,114.0
BC-11251,Becky Castell,Africa,85,590.0
BC-11252,Becky Castell,EMEA,311,502.0
BD-113201,Bill Donatelli,Central Asia,55,478.0
BD-113201,Bill Donatelli,North Asia,2457,111.0
BD-113201,Bill Donatelli,Oceania,263,535.0
BD-113201,Bill Donatelli,Southeast Asia,53,557.0
BD-113202,Bill Donatelli,Central,2233,407.0
BD-113202,Bill Donatelli,North,956,426.0
BD-113203,Bill Donatelli,Central,227,1264.0
BD-113203,Bill Donatelli,North,601,565.0
BD-113203,Bill Donatelli,South,824,567.0
BD-113204,Bill Donatelli,Central,2925,262.0
BD-113204,Bill Donatelli,East,563,305.0
BD-113204,Bill Donatelli,West,2233,89.0
BD-115001,Bradley Drucker,Central Asia,33,492.0
BD-115001,Bradley Drucker,North Asia,27,535.0
BD-115001,Bradley Drucker,Oceania,2636,130.0
BD-115001,Bradley Drucker,Southeast Asia,1065,278.0
BD-115002,Bradley Drucker,Central,1423,644.0
BD-115002,Bradley Drucker,North,164,822.0
BD-115002,Bradley Drucker,South,947,506.0
BD-115003,Bradley Drucker,Caribbean,891,114.0
BD-115003,Bradley Drucker,Central,858,883.0
BD-115003,Bradley Drucker,North,170,817.0
BD-115003,Bradley Drucker,South,466,748.0
BD-115004,Bradley Drucker,Central,813,908.0
BD-115004,Bradley Drucker,South,3228,87.0
BD-115004,Bradley Drucker,West,369,400.0
BD-115601,Brendan Dodson,Central Asia,201,409.0
BD-115601,Brendan Dodson,Oceania,323,515.0
BD-115601,Brendan Dodson,Southeast Asia,542,395.0
BD-115602,Brendan Dodson,Central,2635,321.0
BD-115602,Brendan Dodson,North,2478,116.0
BD-115602,Brendan Dodson,South,100,1014.0
BD-115603,Brendan Dodson,Caribbean,69,355.0
BD-115603,Brendan Dodson,Central,45,1416.0
BD-115603,Brendan Dodson,North,1043,400.0
BD-115603,Brendan Dodson,South,1599,295.0
BD-115604,Brendan Dodson,South,152,970.0
BD-115604,Brendan Dodson,West,169,483.0
BD-116051,Brian Dahlen,Central Asia,448,337.0
BD-116051,Brian Dahlen,Oceania,2381,151.0
BD-116051,Brian Dahlen,Southeast Asia,890,308.0
BD-116052,Brian Dahlen,Central,373,1154.0
BD-116052,Brian Dahlen,North,389,672.0
BD-116052,Brian Dahlen,South,506,725.0
BD-116053,Brian Dahlen,Central,149,1323.0
BD-116053,Brian Dahlen,South,777,586.0
BD-116054,Brian Dahlen,East,193,421.0
BD-116054,Brian Dahlen,South,910,519.0
BD-116054,Brian Dahlen,West,2185,91.0
BD-116201,Brian DeCherney,Central Asia,864,245.0
BD-116201,Brian DeCherney,North Asia,229,437.0
BD-116201,Brian DeCherney,Oceania,255,538.0
BD-116201,Brian DeCherney,Southeast Asia,2166,136.0
BD-116202,Brian DeCherney,Central,488,1089.0
BD-116202,Brian DeCherney,South,2002,206.0
BD-116203,Brian DeCherney,North,263,747.0
BD-116203,Brian DeCherney,South,43,1067.0
BD-116204,Brian DeCherney,Central,582,1032.0
BD-116204,Brian DeCherney,East,149,445.0
BD-116204,Brian DeCherney,South,311,845.0
BD-116204,Brian DeCherney,West,497,360.0
BD-116351,Brian Derr,Central Asia,1385,180.0
BD-116351,Brian Derr,Oceania,2630,132.0
BD-116351,Brian Derr,Southeast Asia,852,313.0
BD-116352,Brian Derr,Central,2714,304.0
BD-116352,Brian Derr,North,1777,211.0
BD-116352,Brian Derr,South,196,932.0
BD-116353,Brian Derr,Caribbean,833,124.0
BD-116353,Brian Derr,Central,55,1406.0
BD-116353,Brian Derr,North,205,789.0
BD-116354,Brian Derr,East,512,321.0
BD-116354,Brian Derr,South,71,1040.0
BD-117251,Bruce Degenhardt,Central Asia,1128,209.0
BD-117251,Bruce Degenhardt,Oceania,2465,145.0
BD-117251,Bruce Degenhardt,Southeast Asia,308,461.0
BD-117252,Bruce Degenhardt,Central,717,959.0
BD-117252,Bruce Degenhardt,North,701,523.0
BD-117253,Bruce Degenhardt,Caribbean,156,306.0
BD-117253,Bruce Degenhardt,Central,3104,237.0
BD-117253,Bruce Degenhardt,North,202,791.0
BD-117253,Bruce Degenhardt,South,573,688.0
BD-117254,Bruce Degenhardt,East,47,507.0
BD-117254,Bruce Degenhardt,South,1295,374.0
BD-117254,Bruce Degenhardt,West,185,472.0
BD-117701,Bryan Davis,Central Asia,716,275.0
BD-117701,Bryan Davis,North Asia,1799,161.0
BD-117701,Bryan Davis,Southeast Asia,591,383.0
BD-117702,Bryan Davis,Central,3494,181.0
BD-117702,Bryan Davis,North,49,912.0
BD-117703,Bryan Davis,Caribbean,55,368.0
BD-117703,Bryan Davis,Central,1247,711.0
BD-117703,Bryan Davis,North,1197,352.0
BD-117703,Bryan Davis,South,360,811.0
BD-117704,Bryan Davis,Central,86,1377.0
BD-117704,Bryan Davis,East,429,350.0
BD-117704,Bryan Davis,West,143,499.0
BD-13201,Bill Donatelli,Africa,57,606.0
BD-13202,Bill Donatelli,EMEA,1829,129.0
BD-15001,Bradley Drucker,Africa,52,609.0
BD-15601,Brendan Dodson,Africa,137,568.0
BD-15602,Brendan Dodson,EMEA,1427,180.0
BD-16051,Brian Dahlen,Africa,208,524.0
BD-16052,Brian Dahlen,EMEA,481,433.0
BD-16201,Brian DeCherney,Africa,429,426.0
BD-16202,Brian DeCherney,EMEA,2494,79.0
BD-16351,Brian Derr,Africa,592,371.0
BD-16352,Brian Derr,EMEA,5095,9.0
BD-17251,Bruce Degenhardt,Africa,2849,56.0
BD-17252,Bruce Degenhardt,EMEA,2229,96.0
BD-17701,Bryan Davis,Africa,1630,148.0
BD-17702,Bryan Davis,EMEA,1775,136.0
BE-113351,Bill Eplett,Central Asia,107,447.0
BE-113351,Bill Eplett,North Asia,5393,20.0
BE-113351,Bill Eplett,Oceania,3232,99.0
BE-113351,Bill Eplett,Southeast Asia,1999,154.0
BE-113352,Bill Eplett,Central,2567,334.0
BE-113352,Bill Eplett,North,1893,182.0
BE-113352,Bill Eplett,South,1422,336.0
BE-113353,Bill Eplett,Caribbean,809,130.0
BE-113353,Bill Eplett,Central,296,1210.0
BE-113353,Bill Eplett,North,4046,29.0
BE-113353,Bill Eplett,South,1191,404.0
BE-113354,Bill Eplett,Central,3502,180.0
BE-113354,Bill Eplett,East,491,327.0
BE-113354,Bill Eplett,West,212,458.0
BE-114101,Bobby Elias,Central Asia,36,490.0
BE-114101,Bobby Elias,North Asia,1518,191.0
BE-114101,Bobby Elias,Oceania,35,618.0
BE-114101,Bobby Elias,Southeast Asia,3947,27.0
BE-114102,Bobby Elias,Central,2083,440.0
BE-114102,Bobby Elias,North,4541,21.0
BE-114102,Bobby Elias,South,999,484.0
BE-114103,Bobby Elias,Caribbean,256,258.0
BE-114103,Bobby Elias,Central,138,1330.0
BE-114103,Bobby Elias,North,190,799.0
BE-114103,Bobby Elias,South,547,703.0
BE-114104,Bobby Elias,Central,1919,487.0
BE-114104,Bobby Elias,East,30,517.0
BE-114104,Bobby Elias,South,252,891.0
BE-114104,Bobby Elias,West,61,541.0
BE-114551,Brad Eason,Central Asia,902,238.0
BE-114551,Brad Eason,North Asia,751,315.0
BE-114551,Brad Eason,Oceania,7375,6.0
BE-114551,Brad Eason,Southeast Asia,2455,112.0
